customerID,DeviceProtection,OnlineBackup,OnlineSecurity,InternetService,MultipleLines,PhoneService,TechSupport,StreamingMovies,StreamingTV,datetime
3411-WLRSQ,No,Yes,No,Fiber optic,No,Yes,No,No,No,2020-02-21 09:12:43.760295370
0898-XCGTF,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-03-07 20:25:17.296222664
8006-PYCSW,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-22 13:04:24.811133200
8249-THVEC,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-11 17:58:27.980687304
8722-PRFDV,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,2020-11-08 20:53:30.451576256
2164-SOQXL,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-05-06 05:00:35.785288272
4020-KIUDI,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-12-07 09:33:10.684464640
5850-BDWCY,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-09-19 02:10:15.506958248
2038-YSEZE,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,2020-09-23 06:16:52.212439648
0827-ITJPH,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-04-25 05:23:05.401874468
8799-OXZMD,Yes,No,No,DSL,No phone service,No,No,No,No,2021-11-05 07:43:46.640159040
1925-TIBLE,No,No,No,Fiber optic,Yes,Yes,No,No,Yes,2021-09-08 02:05:21.045157624
1705-GUHPV,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-11-03 00:55:12.695257024
4779-ZGICK,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-09-23 18:44:16.290826468
0048-PIHNL,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-09-22 15:19:59.318375460
0818-OCPZO,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,2020-08-13 23:38:31.729622264
3967-KXAPS,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,2020-07-26 12:11:02.539051406
1447-GIQMR,No,No,No,Fiber optic,No,Yes,No,No,No,2021-03-30 06:05:37.404146544
3704-IEAXF,No,Yes,No,DSL,No phone service,No,Yes,Yes,Yes,2020-03-05 01:09:19.272933825
6810-VCAEX,No,Yes,Yes,DSL,No phone service,No,Yes,No,No,2021-06-21 04:40:21.130360688
0674-EYYZV,No,No,No,DSL,No,Yes,No,No,Yes,2020-05-23 03:33:16.819085486
4480-MBMLB,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-04-05 19:02:52.791820504
1395-OFUWC,No,Yes,No,DSL,No phone service,No,No,No,No,2021-11-11 20:41:02.027833000
0822-QGCXA,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,2021-11-13 05:04:16.631638736
0872-NXJYS,No,No,No,Fiber optic,No,Yes,No,Yes,No,2021-05-04 23:06:49.997159896
2832-KJCRD,Yes,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-05-16 19:07:34.984379432
3588-WSTTJ,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2020-07-17 16:25:13.206475432
4075-WKNIU,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,2021-09-10 21:21:19.068446464
5090-EMGTC,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,2021-05-25 19:52:21.948310136
2346-CZYIL,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-02-24 01:59:12.967906844
3798-EPWRR,No,No,No,DSL,No,Yes,No,No,No,2021-11-22 08:18:32.411246800
6258-NGCNG,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-07-24 22:21:26.225504120
4186-ZBUEW,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,2020-02-24 19:25:34.677648395
5274-XHAKY,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,2021-05-25 14:53:24.316955408
1442-BQPVU,No,Yes,No,DSL,No phone service,No,No,No,No,2020-11-23 02:12:18.199375176
3978-YNKDD,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-03-21 12:49:16.887247936
4940-KHCWD,No,Yes,Yes,DSL,No phone service,No,Yes,No,No,2021-06-03 23:06:37.727918200
9412-ARGBX,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,2021-10-11 02:20:04.430559496
1389-CXMLU,Yes,No,No,Fiber optic,Yes,Yes,No,No,Yes,2020-01-16 11:12:33.535927293
9589-ABEPT,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,2020-05-11 12:31:29.463220676
9388-ZEYVT,Yes,No,No,DSL,No phone service,No,Yes,Yes,No,2020-09-17 10:45:58.534507240
0305-SQECB,No,No,Yes,DSL,No phone service,No,Yes,No,No,2020-09-22 10:21:01.687020732
7605-SNLQG,Yes,No,No,DSL,No,Yes,No,No,No,2020-03-01 04:58:33.092871343
4670-TABXH,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-02-14 12:47:01.925589321
5561-NWEVX,Yes,No,No,Fiber optic,Yes,Yes,No,No,No,2021-07-13 14:48:05.316671400
0064-SUDOG,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-07-24 02:25:35.700085200
8561-NMTBD,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-12-04 04:19:17.398466344
5161-XEUVX,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,2020-04-17 00:34:08.963362680
8292-FRFZQ,No,Yes,Yes,DSL,No phone service,No,Yes,No,No,2020-07-06 18:49:47.560352172
8591-NXRCV,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,2021-06-22 13:03:35.734166432
7895-VONWT,Yes,No,No,DSL,No phone service,No,No,Yes,Yes,2020-08-30 04:17:26.975291108
4526-RMTLL,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,2021-12-30 15:36:45.396194264
6253-GNHWH,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,2020-11-29 00:12:40.692984948
4566-NECEV,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,2021-12-03 20:50:50.951434248
8080-POTJR,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,2020-01-04 15:11:48.548707753
6906-MPARY,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,2020-10-01 06:06:51.019596704
3662-FXJFO,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-09-23 20:46:21.028117008
8107-RZLNV,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-11-25 03:34:30.434535640
0516-OOHAR,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,2020-04-05 09:32:21.607497870
2027-CWDNU,No,No,No,Fiber optic,No,Yes,Yes,Yes,No,2021-05-02 23:46:42.499289976
2737-WFVYW,No,No,No,DSL,No phone service,No,No,Yes,Yes,2020-08-05 21:19:04.106787844
9912-OMZDS,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-01-20 04:53:50.900312411
3733-ZEECP,No,No,No,DSL,No,Yes,Yes,No,No,2021-06-22 10:34:06.918489064
7878-RTCZG,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-10-04 11:20:44.305595000
2452-MRMZF,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-03-23 17:08:22.016472592
2272-QAGFO,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-05-17 20:29:47.219539902
7103-IPXPJ,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-10-15 11:25:38.767395624
4342-HFXWS,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,2020-01-10 20:40:37.489349616
3545-CNWRG,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-06-17 06:00:06.134620848
1785-BPHTP,Yes,No,No,Fiber optic,No,Yes,No,No,Yes,2020-12-07 12:30:03.578528824
4989-LIXVT,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,2020-02-24 06:58:10.599261573
7315-WYOAW,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-12-16 08:15:52.911104800
1173-XZPYF,Yes,No,No,Fiber optic,Yes,Yes,No,No,Yes,2020-04-21 11:41:48.037489350
9850-OWRHQ,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-04-07 11:21:57.921045157
3768-NLUBH,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-11-25 16:01:54.512922464
8676-TRMJS,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-06-28 18:59:48.753195114
2509-TFPJU,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-06-20 04:12:57.051973870
9530-GRMJG,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,2020-04-28 15:35:56.319227492
6898-RBTLU,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,2020-03-18 10:32:16.495313831
5481-NTDOH,Yes,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2021-09-25 17:36:59.710309568
2068-WWXQZ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-26 14:14:08.622550408
7359-SSBJK,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,2020-09-14 17:59:29.326895768
2061-VVFST,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-05-30 21:56:53.916500992
0685-MLYYM,No,No,No,Fiber optic,No,Yes,No,No,No,2020-08-30 14:15:22.238000568
0749-IRGQE,No,No,No,DSL,No phone service,No,No,Yes,Yes,2021-05-07 20:52:16.836126096
2380-DAMQP,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-04-01 12:54:11.349048568
2256-YLYLP,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,2020-01-11 06:38:32.752059074
1272-ILHFG,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-02-24 09:27:39.414938938
0164-XAIRP,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-12-31 04:04:09.474581080
5666-CYCYZ,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,2020-02-22 15:06:29.548423743
4011-ARPHK,No,No,Yes,DSL,No,Yes,No,No,No,2021-06-25 23:16:26.651519456
8182-PNAGI,No,No,No,DSL,No,Yes,Yes,No,No,2021-04-22 17:08:09.747230896
6365-HITVU,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,2021-07-18 11:53:39.653507528
7558-IMLMT,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-01-15 00:47:14.194831012
9488-FYQAU,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-12-21 14:51:58.432263560
3590-TCXTB,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-05-06 00:29:02.232320364
6994-KERXL,No,No,No,DSL,No,Yes,No,Yes,No,2020-03-07 10:27:22.033513206
7957-RYHQD,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,2020-01-13 20:55:33.143993183
2180-DXNEG,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,2020-09-06 03:12:37.625674524
1960-UOTYM,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,2020-02-23 18:30:46.520874751
2740-JFBOK,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-06-20 06:15:01.789264408
6500-JVEGC,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,2020-12-26 14:54:25.663163872
5515-AKOAJ,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-04-13 11:51:49.230332292
8976-OQHGT,No,Yes,No,DSL,No,Yes,Yes,No,No,2020-06-06 18:49:59.829593864
5245-VDBUR,Yes,No,Yes,DSL,No phone service,No,No,No,No,2020-02-27 17:11:01.516614598
6230-BSUXY,Yes,No,No,Fiber optic,No,Yes,No,Yes,No,2020-08-18 23:13:34.882135756
8469-SNFFH,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,2021-11-28 16:16:50.167566032
2144-ESWKO,Yes,No,Yes,DSL,No phone service,No,No,No,No,2021-12-12 04:09:16.205623400
1241-FPMOF,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-01-03 02:17:00.391934108
9928-BZVLZ,Yes,No,Yes,DSL,No phone service,No,Yes,Yes,No,2020-05-19 14:50:57.086055098
4114-QMKVN,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,2021-03-09 09:20:05.452996304
2775-SEFEE,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,2020-05-01 20:49:49.605225788
9003-CPATH,Yes,No,No,Fiber optic,Yes,Yes,No,No,No,2021-07-31 16:17:39.244532800
1754-GKYPY,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2020-08-02 21:04:08.452144276
5294-CDGWY,Yes,Yes,Yes,DSL,No phone service,No,No,Yes,Yes,2021-01-22 14:39:17.739278612
7956-XQWGU,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-10-31 10:38:12.303322920
1591-MQJTP,Yes,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,2020-11-04 14:44:49.008804316
5295-PCJOO,No,No,Yes,DSL,No,Yes,No,No,No,2021-10-15 01:00:19.426299344
2369-FEVNO,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-09-13 07:06:45.907412664
9863-JZAIC,No,No,No,DSL,No,Yes,No,No,Yes,2020-11-02 17:54:10.326611756
7471-MQPOS,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,2021-06-24 09:54:14.416358984
7660-HDPJV,No,No,No,Fiber optic,No,Yes,No,No,No,2020-11-11 03:42:04.396478272
5115-SQAAU,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-03-01 14:29:04.277193976
9845-QOMAD,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-12-21 15:19:22.510650384
7672-VFMXZ,No,No,Yes,DSL,No,Yes,Yes,No,No,2020-09-29 11:45:41.153081512
9739-JLPQJ,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-04-05 19:30:16.870207327
9916-AYHTC,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-10-15 23:25:38.767395624
3855-ONCAR,No,No,No,Fiber optic,No,Yes,No,No,Yes,2020-04-15 11:11:56.728202214
1488-SYSFC,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-05-17 05:05:30.247088896
7931-PXHFC,Yes,No,No,DSL,No,Yes,Yes,Yes,No,2021-09-20 23:00:54.189150808
3990-QYKBE,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-02-14 05:45:59.556944048
0970-QXPXW,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-08-23 02:52:47.509230332
3259-KNMRR,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,2020-11-19 18:28:56.097699516
6120-RJKLU,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,2021-05-04 15:38:23.550127800
9572-WUKSB,No,No,No,DSL,No phone service,No,Yes,No,No,2020-05-20 03:18:21.164441920
5893-KCLGT,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-07-06 08:24:28.219255888
0076-LVEPS,Yes,Yes,Yes,DSL,No phone service,No,Yes,No,No,2021-09-17 07:49:05.640443056
3640-JQGJG,No,No,No,DSL,No,Yes,No,No,No,2021-04-30 02:01:15.660323768
4919-MOAVT,No,No,No,Fiber optic,No,Yes,No,No,No,2020-10-23 01:17:42.311843224
1596-OQSPS,No,Yes,No,DSL,No,Yes,No,No,No,2020-12-29 17:38:50.133484804
9867-XOBQA,Yes,Yes,Yes,DSL,No phone service,No,Yes,No,Yes,2021-08-24 23:16:02.113036064
9546-KDTRB,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-06-20 08:44:30.604941776
3090-HAWSU,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-06-15 09:36:51.530815108
9820-RMCQV,No,No,Yes,DSL,No,Yes,No,No,No,2020-04-10 04:08:27.128656631
3174-RKMOW,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-08-17 07:21:53.831297924
1760-CAZHT,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-05-02 09:17:13.683612610
7839-QRKXN,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-04-18 18:27:54.751491056
8441-SHIPE,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-07-31 13:48:10.428855440
5204-QZXPU,Yes,No,No,DSL,No phone service,No,No,No,Yes,2020-02-14 07:48:04.294234592
4597-ELFTS,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-03-02 12:54:23.618290256
1320-GVNHT,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2021-04-09 10:14:41.340528256
1047-RNXZV,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-03-15 07:47:52.024992899
3541-ZNUHK,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,2021-03-27 13:19:08.196535072
8450-JOVAH,No,No,Yes,DSL,Yes,Yes,No,No,No,2021-01-18 15:59:02.743538768
8725-JEDFD,No,No,No,Fiber optic,No,Yes,No,No,No,2020-06-17 16:25:25.475717126
7562-UXTPG,No,No,No,Fiber optic,No,Yes,No,No,No,2021-11-23 19:11:15.830729904
8071-SBTRN,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2020-05-24 21:54:26.685600682
1113-IUJYX,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,2020-01-07 05:28:48.940641863
6668-CNMFP,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,2021-10-20 20:31:13.104231752
5626-MGTUK,No,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,2020-12-11 21:08:13.836978132
5681-LLOEI,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,2021-01-27 06:45:54.444760012
8212-DJRCH,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,No,2020-12-17 01:42:14.620846348
4323-OHFOW,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-05-11 07:32:31.831865946
4933-BSAIP,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-05-11 09:34:36.569156488
2030-BTZRO,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-09-06 15:40:01.704061344
1116-DXXDF,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,2020-08-15 03:02:48.702073272
9274-CNFMO,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-12-25 06:31:11.059358136
7758-XKCBS,No,No,No,DSL,No phone service,No,Yes,No,No,2021-09-12 10:43:31.303606928
8992-JQYUN,Yes,No,No,DSL,No phone service,No,No,Yes,Yes,2020-08-07 05:42:18.710593580
6563-VNPMN,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,2020-11-23 22:08:08.724794092
0617-AQNWT,Yes,No,Yes,DSL,No phone service,No,Yes,Yes,No,2021-01-22 12:09:48.923601248
2267-WTPYD,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,2020-11-01 12:00:24.538483384
0270-THENM,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,2021-02-03 10:40:02.726498152
2446-PLQVO,No,No,No,Fiber optic,No,Yes,No,No,No,2020-06-03 01:08:42.465208746
4707-MAXGU,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-01-21 00:49:41.425731326
2710-WYVXG,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,2020-11-25 04:01:54.512922464
3005-NFMTA,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2020-06-14 03:43:05.742686736
6300-BWMJX,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,2021-05-26 23:16:38.920761144
8784-CGILN,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-12-09 21:48:06.339108208
5389-FFVKB,No,No,No,Fiber optic,No,Yes,No,Yes,No,2021-05-25 02:26:00.238568584
7009-LGECI,No,No,Yes,DSL,No,Yes,No,No,No,2020-12-08 18:23:49.366657200
8444-WRIDW,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,2020-01-13 05:58:40.249928997
5022-KVDQT,Yes,No,No,Fiber optic,Yes,Yes,No,No,No,2020-12-10 02:47:03.970462936
7976-CICYS,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-03-22 01:44:05.044021585
1036-GUDCL,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,2020-04-18 18:55:18.829877876
2005-DWQZJ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-06-29 14:55:39.278614030
8148-WOCMK,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-11-18 07:08:48.599829592
7815-PDTHL,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-03-05 18:08:16.904288552
9451-LPGOO,No,No,No,Fiber optic,Yes,Yes,No,Yes,No,2020-05-09 20:39:48.412382846
9173-IVZVP,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-12-29 09:42:59.608065888
9129-UXERG,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-11-14 03:57:00.051121840
3635-JBPSG,No,Yes,No,DSL,No phone service,No,No,Yes,No,2021-02-01 21:17:50.491337688
7964-ZRKKG,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,2020-10-18 16:39:32.053393920
5868-YWPDW,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,2020-07-30 05:52:19.903436524
6229-LSCKB,No,No,No,Fiber optic,No,Yes,No,No,Yes,2021-07-01 06:19:56.251065040
2025-JKFWI,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-09-17 22:45:58.534507240
4078-SAYYN,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-10-14 20:28:45.873331440
1724-IQWNM,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-09-05 14:45:13.547287700
8217-QYOHV,No,No,Yes,DSL,No,Yes,Yes,No,No,2021-12-25 18:31:11.059358136
5546-QUERU,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-05-24 19:24:57.869923316
9940-HPQPG,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,2021-12-12 19:06:09.099687584
6897-UUBNU,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,2020-12-13 05:31:28.440783868
6127-IYJOZ,No,No,No,DSL,No,Yes,No,No,No,2020-11-04 22:13:15.455836408
6618-RYATB,Yes,No,No,Fiber optic,Yes,Yes,No,No,No,2021-10-18 01:15:15.080942912
8930-XOTDP,No,No,No,DSL,No,Yes,No,No,Yes,2020-08-22 06:56:56.983811416
5916-QEWPT,Yes,No,No,DSL,No,Yes,No,Yes,Yes,2020-01-21 15:46:34.319795512
5060-TQUQN,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,2020-09-01 23:33:24.998579948
0531-XBKMM,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,2020-04-26 06:17:53.558648110
8465-SBRXP,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,2020-10-11 22:43:19.034365236
2408-PSJVE,Yes,Yes,No,DSL,No,Yes,Yes,No,No,2020-03-29 05:38:13.325759727
9079-YEXQJ,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-01-29 10:37:35.495597841
9700-ZCLOT,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-05-25 09:54:26.685600680
8738-JOKAR,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,2020-03-31 14:56:16.086339108
4534-WGCIR,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-06-05 02:30:54.700369208
