customerID,Contract,tenure,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,datetime
6907-CQGPN,Month-to-month,29,Electronic check,No,34.3,1004.75,No,2020-11-27 20:48:23.720533940
0780-XNZFN,Two year,57,Bank transfer (automatic),No,20.65,1125.6,No,2020-09-08 05:02:13.939221812
0239-OXEXL,Month-to-month,46,Mailed check,No,84.25,3847.6,No,2020-03-29 08:07:42.141437091
2675-IJRGJ,Two year,53,Bank transfer (automatic),No,19.65,978,No,2021-10-01 05:39:26.941209880
7049-GKVZY,One year,17,Credit card (automatic),No,79.85,1387.35,No,2020-10-17 20:43:41.527975008
8577-QSOCG,Two year,38,Mailed check,Yes,20.2,746.05,No,2020-05-05 12:01:38.153933542
3721-CNZHX,One year,15,Mailed check,No,19.8,304.6,No,2020-06-03 13:36:06.543595568
0212-ISBBF,Month-to-month,22,Electronic check,Yes,50.35,1098.85,No,2020-01-16 01:14:38.273217835
9185-TQCVP,Month-to-month,14,Electronic check,Yes,85.15,1139.2,Yes,2020-06-23 06:57:21.522294802
3585-YNADK,One year,57,Bank transfer (automatic),No,74.6,4368.95,No,2020-09-14 05:32:05.248508944
5271-DBYSJ,Month-to-month,11,Credit card (automatic),Yes,79.15,827.7,No,2020-02-06 17:56:00.749786992
1099-GODLO,Two year,1,Mailed check,No,20.35,20.35,No,2021-10-14 22:30:50.610621984
6828-HMKWP,Two year,12,Bank transfer (automatic),No,21.05,262.05,No,2020-06-23 01:58:23.890940074
5567-WSELE,Month-to-month,3,Electronic check,Yes,94.6,279.55,Yes,2020-05-31 08:22:13.257597272
1472-TNCWL,Month-to-month,36,Electronic check,Yes,94.7,3512.5,No,2021-02-08 10:15:05.879011644
8063-RJYNF,Month-to-month,16,Electronic check,Yes,94.25,1483.25,Yes,2021-03-16 13:14:13.734734448
0687-ZVTHB,One year,65,Credit card (automatic),No,72.45,4653.85,Yes,2020-09-17 00:48:03.271797784
2080-GKCWQ,Month-to-month,2,Electronic check,No,74.95,151.75,No,2020-08-01 12:40:53.848338540
9661-ACXBS,Month-to-month,42,Electronic check,Yes,105.2,4400.75,Yes,2020-09-11 05:17:09.593865380
2193-SFWQW,Two year,72,Bank transfer (automatic),No,111.95,8033.1,No,2020-06-22 11:01:30.996875886
5656-JAMLX,Two year,62,Bank transfer (automatic),No,19.85,1253.65,No,2020-10-21 04:27:03.629650668
3462-BJQQA,Month-to-month,6,Electronic check,Yes,89.75,552.65,No,2020-07-01 09:16:49.145129224
0442-TDYUO,Two year,48,Mailed check,Yes,20.05,1036,No,2021-10-14 12:32:55.347912520
6733-LRIZX,Two year,35,Electronic check,Yes,108.95,4025.5,No,2021-07-19 12:48:27.810281168
9503-XJUME,One year,52,Credit card (automatic),No,19.65,928.4,No,2020-08-05 23:48:32.922465208
4367-NHWMM,Month-to-month,1,Mailed check,Yes,24.9,24.9,No,2020-02-22 10:07:31.917069014
3727-RJMEO,Month-to-month,6,Electronic check,Yes,82.85,460.25,Yes,2021-11-12 09:08:26.106219824
3779-OSWCF,Two year,71,Credit card (automatic),No,93.2,6506.15,No,2020-03-05 21:05:09.798352740
6736-DHUQI,One year,67,Bank transfer (automatic),No,84.8,5598.3,No,2020-02-01 03:24:04.703209315
3915-ODIYG,One year,60,Electronic check,Yes,71.75,4374.55,No,2021-05-26 05:50:17.211019592
1360-RCYRT,Month-to-month,23,Bank transfer (automatic),Yes,30.35,678.75,No,2020-03-17 22:04:52.416927009
2724-FJDYW,One year,39,Bank transfer (automatic),No,54.85,2191.7,No,2021-01-20 17:48:39.057086052
4451-RWASJ,One year,15,Mailed check,Yes,19.5,239.75,No,2020-04-06 12:56:38.579948878
6646-VRFOL,Month-to-month,53,Electronic check,Yes,103.85,5485.5,Yes,2021-09-21 11:28:18.267537632
3460-TJBWI,Two year,24,Mailed check,No,24.2,609.05,No,2021-11-30 15:36:57.665435952
5917-HBSDW,Month-to-month,37,Electronic check,No,19.35,683.75,No,2020-05-31 20:49:37.335984094
5685-IIXLY,Month-to-month,5,Electronic check,Yes,83.6,404.2,Yes,2020-09-30 02:42:34.047145696
5671-UUNXD,One year,50,Electronic check,Yes,100.65,5189.75,No,2020-03-09 12:16:58.347060494
0956-ACVZC,One year,54,Credit card (automatic),Yes,94.1,5060.9,No,2020-12-23 19:38:27.639875036
2325-NBPZG,Month-to-month,3,Electronic check,Yes,74.55,233.65,No,2020-09-23 13:45:18.659471740
4250-ZBWLV,One year,68,Electronic check,No,108.45,7176.55,Yes,2020-01-14 19:20:52.485089463
4482-FTFFX,Month-to-month,5,Electronic check,No,56.15,291.45,No,2020-06-15 04:37:53.899460380
8859-DZTGQ,Two year,33,Mailed check,No,20.35,689.75,No,2021-04-16 14:08:49.622266400
0440-MOGPM,One year,41,Electronic check,Yes,80.55,3263.9,No,2020-11-23 14:39:42.277762000
0020-JDNXP,One year,34,Mailed check,No,61.25,1993.2,No,2021-10-02 21:31:07.992047712
3752-CQSJI,Month-to-month,13,Mailed check,Yes,20.45,254.5,No,2021-09-30 17:12:02.862823056
5025-GOOKI,Month-to-month,20,Credit card (automatic),Yes,18.9,347.65,No,2020-04-11 17:30:39.363817097
4698-KVLLG,Two year,51,Credit card (automatic),No,19.6,967.9,No,2021-09-15 15:57:24.589605224
5095-AESKG,Month-to-month,3,Credit card (automatic),Yes,91.5,242.95,Yes,2021-01-28 00:12:16.154501560
2887-JPYLU,Month-to-month,41,Bank transfer (automatic),No,45.2,1841.9,No,2021-07-23 18:57:09.253053104
4770-QAZXN,Month-to-month,13,Credit card (automatic),No,19.45,232.1,No,2021-12-14 23:25:14.228912240
4896-CPRPF,Two year,35,Bank transfer (automatic),No,25.45,809.25,No,2020-10-29 11:45:28.883839816
1871-MOWRM,Month-to-month,12,Bank transfer (automatic),No,80.85,866.45,Yes,2021-07-31 06:19:43.981823344
9714-EDSUC,Month-to-month,4,Mailed check,Yes,94.9,360.55,No,2020-10-24 12:10:25.731326328
2027-OAQQC,Month-to-month,43,Bank transfer (automatic),Yes,49.05,2076.2,Yes,2020-01-07 10:27:46.571996591
0282-NVSJS,Month-to-month,12,Mailed check,Yes,29.3,355.9,No,2020-01-25 09:27:51.684180630
9090-SGQXL,Month-to-month,68,Electronic check,Yes,105.3,7299.65,Yes,2020-09-29 16:44:38.784436240
6595-YGXIT,Month-to-month,25,Electronic check,Yes,88.95,2291.2,Yes,2020-09-12 11:10:55.381993752
7353-YOWFP,One year,7,Mailed check,No,20.25,129.15,No,2021-12-16 02:49:31.201363248
9835-ZIITK,One year,66,Electronic check,Yes,110.85,7491.75,Yes,2020-06-26 02:13:19.545583640
8008-ESFLK,One year,53,Electronic check,No,110.5,5835.5,No,2020-10-05 17:14:30.093723372
7537-CBQUZ,Month-to-month,63,Bank transfer (automatic),Yes,109.4,7031.45,No,2021-03-15 14:48:54.393638168
1555-DJEQW,Two year,70,Bank transfer (automatic),Yes,114.2,7723.9,Yes,2021-04-10 23:36:53.575688720
5649-TJHOV,Month-to-month,27,Bank transfer (automatic),No,36.5,1032,Yes,2021-07-04 01:35:54.274353872
0519-XUZJU,Month-to-month,1,Mailed check,No,70.75,70.75,Yes,2020-01-28 22:10:11.417211019
3363-EWLGO,Month-to-month,5,Mailed check,No,19.95,109.6,No,2020-12-31 04:31:33.552967904
4750-UKWJK,One year,37,Mailed check,No,19.6,727.8,No,2020-05-28 20:34:41.681340528
6338-AVWCY,Month-to-month,3,Mailed check,Yes,40.15,130.75,Yes,2021-06-22 03:05:40.471456968
1689-YQBYY,Month-to-month,12,Electronic check,Yes,76.6,893,No,2020-06-25 08:46:57.835842090
4487-ZYJZK,One year,38,Credit card (automatic),No,19.6,763.1,No,2021-12-20 11:27:41.459812552
2959-FENLU,Month-to-month,9,Credit card (automatic),Yes,85.3,781.4,No,2021-06-16 22:31:39.687588752
0708-LGSMF,Month-to-month,13,Electronic check,Yes,65.85,902.25,No,2021-03-01 04:31:09.014484520
9253-QXKBE,Month-to-month,29,Electronic check,Yes,94.45,2653.65,Yes,2020-03-15 22:44:44.919057086
7634-HLQJR,Two year,47,Credit card (automatic),No,20.05,1016.7,No,2020-05-16 09:37:03.800056802
0487-RPVUM,Month-to-month,61,Bank transfer (automatic),No,99.4,5943.65,No,2021-06-30 10:24:05.725646120
4079-ULGFR,Month-to-month,16,Mailed check,No,20.0,275.7,No,2020-06-10 15:00:46.009656348
2516-XSJKX,Two year,41,Electronic check,No,78.45,3126.45,No,2020-12-19 18:28:43.828457824
0057-QBUQH,Two year,43,Electronic check,Yes,25.1,1070.15,No,2021-01-13 11:25:01.959670548
9445-SZLCH,Month-to-month,36,Bank transfer (automatic),Yes,97.35,3457.9,Yes,2021-04-22 12:09:12.115876168
6599-SFQVE,Month-to-month,6,Electronic check,Yes,55.0,340.4,No,2020-05-14 05:17:58.670832150
8331-ZXFOE,One year,58,Credit card (automatic),Yes,71.1,4299.2,No,2021-07-30 12:53:22.272081792
4003-FUSHP,Month-to-month,19,Credit card (automatic),Yes,61.55,1093.2,No,2021-02-12 23:52:13.768815676
0356-ERHVT,Month-to-month,11,Bank transfer (automatic),Yes,45.9,521.9,No,2021-10-12 08:13:50.218687872
7325-ENZFI,One year,39,Bank transfer (automatic),Yes,40.3,1630.4,No,2020-10-16 22:18:22.186878728
4884-ZTHVF,Month-to-month,8,Electronic check,Yes,87.1,713.6,No,2020-07-25 21:14:09.644987218
3920-HIHMQ,Month-to-month,26,Mailed check,Yes,49.5,1265.65,No,2020-07-06 01:23:25.850610622
3055-OYMSE,Month-to-month,53,Credit card (automatic),Yes,73.8,4003.85,No,2020-10-16 02:22:31.661459812
0613-WUXUM,Two year,70,Mailed check,Yes,19.2,1401.4,No,2021-09-08 09:33:47.492189720
7568-PODML,Month-to-month,1,Mailed check,Yes,45.3,45.3,Yes,2021-04-24 08:59:50.798068728
4458-KVRBJ,Two year,59,Mailed check,No,25.0,1510.5,No,2021-07-04 16:32:47.168418064
5349-IECLD,Month-to-month,2,Electronic check,No,94.95,178.1,Yes,2020-12-20 06:56:07.906844644
1397-XKKWR,One year,7,Mailed check,No,35.3,264.8,No,2021-07-21 22:06:30.570860552
3945-GFWQL,Month-to-month,12,Electronic check,Yes,44.55,480.6,Yes,2021-09-22 17:22:04.055666000
8097-OMULG,One year,59,Credit card (automatic),No,76.75,4541.9,No,2021-01-08 14:19:27.622834420
6013-BHCAW,Two year,61,Bank transfer (automatic),Yes,81.0,4976.15,No,2021-06-14 13:13:36.927009368
0401-WDBXM,Two year,72,Bank transfer (automatic),Yes,105.55,7542.25,No,2020-12-30 06:06:14.211871628
3387-PLKUI,Month-to-month,13,Mailed check,No,18.8,251.25,No,2020-10-03 05:26:58.517466628
6096-EGVTU,One year,64,Mailed check,No,24.9,1595.5,No,2021-09-24 14:12:42.737858560
3797-VTIDR,Month-to-month,1,Electronic check,Yes,23.45,23.45,Yes,2021-03-07 09:59:57.955126384
5081-NWSUP,One year,10,Mailed check,No,64.9,685.55,No,2021-08-18 07:49:17.909684744
2580-ATZSQ,One year,65,Bank transfer (automatic),No,61.35,3874.1,No,2020-06-25 21:14:21.914228912
8085-MSNLK,Two year,62,Mailed check,No,113.95,6891.4,No,2021-08-29 05:24:43.555808008
9691-HKOVS,One year,55,Electronic check,Yes,90.15,4916.95,No,2021-09-20 20:31:25.373473440
9881-VCZEP,Month-to-month,25,Electronic check,No,54.1,1373,No,2021-07-24 07:24:33.331439928
9526-BIHHD,Month-to-month,1,Mailed check,No,29.7,29.7,Yes,2020-09-05 17:14:42.362965064
8757-TFHHJ,Month-to-month,1,Credit card (automatic),Yes,49.8,49.8,No,2021-04-10 18:37:55.944333992
4523-WXCEF,Month-to-month,59,Electronic check,No,101.1,6039.9,Yes,2021-10-16 04:24:36.398750352
1468-DEFNC,Two year,64,Bank transfer (automatic),Yes,24.4,1548.65,No,2021-12-22 15:46:46.589037200
5119-KEPFY,Month-to-month,36,Bank transfer (automatic),Yes,95.0,3440.25,No,2020-10-01 08:36:19.835274068
8364-TRMMK,Month-to-month,3,Mailed check,Yes,50.65,151.3,Yes,2020-11-20 14:24:46.623118432
0916-KNFAJ,Two year,61,Mailed check,Yes,69.9,4226.7,No,2020-06-08 10:41:40.880431696
8319-QBEHW,One year,26,Bank transfer (automatic),Yes,39.95,1023.75,No,2020-07-10 22:29:00.187446748
3063-QFSZL,Month-to-month,1,Electronic check,Yes,55.4,55.4,Yes,2021-08-26 12:38:14.348196536
8775-LHDJH,Month-to-month,1,Electronic check,Yes,90.6,90.6,Yes,2020-07-03 06:07:27.827321782
9625-QNLUX,Two year,68,Credit card (automatic),Yes,103.25,7074.4,No,2021-07-20 23:41:11.229764272
3097-NQYSN,Month-to-month,2,Mailed check,Yes,86.85,156.35,Yes,2020-10-21 19:23:56.523714852
4024-CSNBY,Two year,72,Bank transfer (automatic),Yes,94.25,6849.75,No,2021-07-01 18:47:20.329451856
7110-BDTWG,Two year,71,Electronic check,Yes,47.05,3263.6,No,2020-11-16 13:15:02.811701220
7493-GVFIO,Two year,57,Credit card (automatic),No,20.55,1252.85,No,2021-02-09 18:38:20.482817380
0690-SRQID,Month-to-month,4,Mailed check,Yes,19.65,67.55,No,2021-07-28 11:03:45.958534504
9605-WGJVW,Month-to-month,1,Electronic check,Yes,70.2,70.2,No,2020-07-21 12:35:59.386537914
9114-DPSIA,Two year,72,Credit card (automatic),No,81.0,5750,No,2021-01-23 03:06:41.817665436
4700-UBQMV,One year,21,Bank transfer (automatic),Yes,75.9,1549.75,No,2020-05-04 01:08:54.734450440
7711-GQBZC,Two year,71,Bank transfer (automatic),No,24.7,1810.55,No,2021-08-18 02:50:20.278330016
3565-UNOCC,Month-to-month,29,Bank transfer (automatic),Yes,99.05,2952.85,Yes,2020-10-24 19:38:52.178358420
4627-MIHJH,Two year,69,Credit card (automatic),No,110.25,7467.55,No,2020-05-11 19:59:55.910252768
9795-NREXC,Two year,64,Credit card (automatic),Yes,85.0,5484.4,No,2021-12-10 07:18:37.523430840
8573-CGOCC,Month-to-month,16,Credit card (automatic),No,19.75,294.9,No,2020-12-30 21:03:07.105935812
7356-AYNJP,One year,4,Electronic check,No,23.9,97.5,No,2021-09-04 08:24:03.680772504
9249-FXSCK,One year,52,Credit card (automatic),Yes,111.25,5916.45,Yes,2020-01-23 22:35:08.264697529
5493-SDRDQ,Month-to-month,2,Mailed check,Yes,55.1,113.35,Yes,2021-04-20 17:48:02.249360976
6286-SUUWT,Month-to-month,1,Mailed check,No,19.95,19.95,No,2021-12-05 17:41:29.633626808
4819-HJPIW,Month-to-month,18,Mailed check,No,25.15,476.8,No,2021-12-30 00:39:52.502130072
8654-DHAOW,Month-to-month,2,Mailed check,No,54.15,101.65,No,2021-02-17 15:58:50.474297072
5438-QMDDL,Month-to-month,19,Mailed check,Yes,59.8,1130.85,No,2021-02-06 15:53:56.012496448
9812-GHVRI,Month-to-month,40,Bank transfer (automatic),No,83.85,3532.25,No,2021-09-14 07:34:09.985799488
5553-AOINX,One year,66,Electronic check,Yes,104.9,6891.45,No,2020-09-24 14:40:06.816245384
1228-ZLNBX,Month-to-month,21,Mailed check,No,75.3,1570.7,No,2021-10-17 20:16:17.449588184
4226-KKDON,Month-to-month,8,Electronic check,Yes,66.65,520.95,No,2020-04-25 10:22:03.033229196
3831-YCPUO,Two year,72,Credit card (automatic),Yes,109.5,7854.9,No,2020-06-30 15:50:27.435387674
7445-WMRBW,One year,48,Bank transfer (automatic),Yes,73.85,3581.4,No,2021-06-08 12:43:45.617722240
3308-DGHKL,Two year,69,Bank transfer (automatic),Yes,19.3,1447.9,No,2021-12-31 19:01:02.368645272
9924-JPRMC,Two year,72,Electronic check,Yes,118.2,8547.15,No,2020-05-02 01:48:47.236580516
0080-EMYVY,One year,14,Credit card (automatic),No,51.45,727.85,No,2020-06-24 12:51:07.310423174
6218-KNUBD,Month-to-month,6,Electronic check,No,59.45,357.6,No,2021-12-07 17:01:37.131496728
7337-CINUD,Two year,8,Bank transfer (automatic),No,19.5,159.35,No,2021-09-19 07:09:13.138312976
7609-NRNCA,One year,17,Mailed check,No,19.55,280.85,No,2021-09-05 14:17:49.468900880
0623-EJQEG,One year,65,Electronic check,No,93.55,6069.25,No,2021-05-06 12:29:02.232320360
7153-CHRBV,One year,57,Mailed check,Yes,59.3,3274.35,No,2020-06-06 13:51:02.198239136
0871-URUWO,Month-to-month,13,Credit card (automatic),Yes,102.25,1359,Yes,2021-05-12 10:29:24.725930128
9190-MFJLN,Month-to-month,19,Credit card (automatic),Yes,95.9,1777.9,Yes,2020-08-14 12:05:55.808009088
6198-PNNSZ,One year,56,Bank transfer (automatic),No,109.8,6109.65,No,2020-04-22 00:09:12.115876172
3317-VLGQT,Month-to-month,14,Electronic check,Yes,78.1,1122.4,No,2021-08-25 21:41:21.454132344
4132-POCZS,Month-to-month,52,Electronic check,Yes,39.9,2020.9,No,2020-05-25 12:51:19.579664868
5614-DNZCE,Two year,58,Credit card (automatic),Yes,64.9,3795.45,No,2021-09-25 12:38:02.078954840
1095-JUDTC,Month-to-month,47,Electronic check,Yes,95.05,4504.55,Yes,2021-08-17 04:25:00.937233736
3896-RCYYE,Month-to-month,67,Credit card (automatic),Yes,53.4,3579.15,No,2020-03-04 17:40:52.825901732
9638-JIQYA,Month-to-month,2,Credit card (automatic),Yes,24.9,49.7,No,2020-10-21 11:55:30.076682760
3258-SANFR,Month-to-month,6,Credit card (automatic),No,44.7,276.5,No,2020-12-24 13:04:49.349616584
3726-TBHQT,Two year,71,Bank transfer (automatic),Yes,114.0,8175.9,No,2021-07-26 09:14:09.644987216
3190-ITQXP,Two year,46,Bank transfer (automatic),No,20.25,890.35,No,2020-04-07 23:49:21.999431979
0870-VEMYL,Month-to-month,5,Credit card (automatic),No,53.85,259.8,Yes,2021-06-21 09:39:18.761715416
4833-QTJNO,Month-to-month,67,Bank transfer (automatic),No,83.85,5588.8,No,2021-12-21 09:53:00.800908832
3039-MJSLN,Month-to-month,3,Bank transfer (automatic),No,20.2,50.6,No,2021-01-25 17:23:42.209599544
0178-CIIKR,Month-to-month,3,Mailed check,No,19.95,58,No,2021-07-25 18:17:16.750923032
5385-SUIRI,Month-to-month,52,Electronic check,Yes,104.2,5568.35,Yes,2021-07-14 15:42:53.473445040
3982-XWFZQ,Month-to-month,42,Electronic check,Yes,50.25,2203.65,Yes,2021-05-03 14:43:35.393354160
5774-QPLTF,One year,50,Mailed check,Yes,20.35,938.95,No,2021-04-15 00:46:37.387105936
2322-VCZHZ,Month-to-month,23,Electronic check,Yes,90.0,2024.1,No,2021-12-31 09:03:07.105935808
5010-IPEAQ,Two year,67,Credit card (automatic),No,54.2,3623.95,No,2020-12-03 18:48:46.214143708
4009-ALQFH,Month-to-month,25,Electronic check,Yes,99.5,2369.05,Yes,2021-07-25 13:18:19.119568304
6383-ZTSIW,One year,39,Mailed check,No,99.1,3877.95,No,2020-04-16 22:04:40.147685316
8990-YOZLV,Two year,69,Mailed check,Yes,66.9,4577.9,No,2020-08-01 17:39:51.479693268
3069-SSVSN,One year,1,Mailed check,No,25.85,25.85,No,2020-05-03 17:40:28.287418346
5222-IMUKT,Month-to-month,32,Electronic check,No,91.05,2871.5,No,2020-02-04 13:36:55.620562340
3627-FCRDW,Month-to-month,9,Electronic check,No,71.0,672.55,Yes,2020-02-03 00:14:43.385401874
7562-GSUHK,Month-to-month,16,Credit card (automatic),Yes,93.2,1573.7,Yes,2020-03-21 05:48:14.518602669
6685-XSHHU,Two year,60,Bank transfer (automatic),Yes,20.95,1270.55,No,2020-04-27 22:09:34.609485942
8901-UPRHR,Two year,72,Bank transfer (automatic),Yes,109.2,7711.45,No,2020-11-15 09:50:45.839250212
4903-UYAVB,Month-to-month,5,Mailed check,No,19.35,126.05,Yes,2020-10-23 18:44:04.021584776
0118-JPNOY,Month-to-month,26,Credit card (automatic),Yes,85.8,2193.65,No,2020-08-19 09:11:30.144845212
6776-TLWOI,Month-to-month,3,Mailed check,No,19.85,64.55,Yes,2020-03-01 17:25:57.171258165
3845-FXCYS,Month-to-month,2,Electronic check,Yes,19.65,31.2,No,2020-11-13 15:29:35.972735016
5857-XRECV,One year,2,Bank transfer (automatic),No,20.5,38.25,No,2020-03-21 00:49:16.887247941
0725-CXOTM,One year,36,Credit card (automatic),Yes,89.65,3348.1,No,2021-11-12 01:39:59.659187728
4343-EJVQB,Month-to-month,7,Mailed check,No,74.35,533.6,No,2021-01-02 01:22:12.235160464
9000-PLFUZ,Two year,60,Credit card (automatic),Yes,49.45,2907.55,No,2021-02-20 23:42:12.575972732
3427-GGZZI,Month-to-month,19,Electronic check,Yes,89.1,1620.8,No,2021-04-07 23:21:57.921045160
7779-ORAEL,Two year,45,Credit card (automatic),No,75.15,3480.35,No,2020-04-12 00:59:05.810849190
0644-OQMDK,Month-to-month,4,Electronic check,Yes,70.65,293.85,No,2021-01-19 14:24:22.084635044
4077-CROMM,Month-to-month,31,Electronic check,Yes,104.2,3243.45,Yes,2021-03-22 08:45:07.412666856
3154-CFSZG,Month-to-month,47,Electronic check,No,90.05,4137.2,No,2021-06-18 11:53:51.922749216
2868-MZAGQ,Month-to-month,1,Electronic check,Yes,79.25,79.25,Yes,2020-12-27 00:52:20.925873332
4847-QNOKA,Month-to-month,1,Bank transfer (automatic),Yes,44.9,44.9,Yes,2020-11-25 21:28:16.222664016
2220-IAHLS,Month-to-month,1,Credit card (automatic),No,19.4,19.4,No,2020-10-25 10:35:45.072422608
1658-XUHBX,Month-to-month,59,Credit card (automatic),Yes,88.75,5348.65,No,2020-02-03 15:11:36.279466060
6379-RXJRQ,Month-to-month,10,Electronic check,Yes,70.1,659.65,Yes,2020-07-18 17:20:01.363249076
2378-HTWFW,Month-to-month,35,Credit card (automatic),No,91.0,3180.5,No,2020-11-13 03:02:11.894348196
8650-RHRKE,Month-to-month,4,Electronic check,Yes,29.65,118.5,Yes,2021-12-30 18:06:14.211871624
4377-VDHYI,One year,32,Electronic check,Yes,90.8,3023.85,No,2021-10-06 22:40:51.803464920
0475-RIJEP,Month-to-month,43,Electronic check,Yes,77.85,3365.85,Yes,2020-12-30 08:35:43.027548992
1260-TTRXI,Month-to-month,4,Electronic check,No,54.3,195.3,Yes,2020-01-08 03:54:08.281738142
3719-TDVQB,Two year,54,Mailed check,Yes,18.95,1031.1,No,2020-03-25 09:27:27.145697245
6328-ZPBGN,Month-to-month,11,Bank transfer (automatic),Yes,95.15,997.65,Yes,2020-05-14 15:15:53.933541608
0201-MIBOL,Two year,66,Bank transfer (automatic),Yes,102.4,6471.85,No,2021-07-12 06:24:50.712865664
4937-QPZPO,One year,61,Electronic check,Yes,99.9,6241.35,No,2021-10-01 00:40:29.309855152
2925-VDZHY,Two year,72,Credit card (automatic),No,88.7,6501.35,No,2021-05-07 23:21:45.651803464
6981-TDRFT,One year,44,Electronic check,Yes,54.3,2317.1,No,2021-12-06 08:38:22.527690992
3413-CSSTH,Month-to-month,41,Bank transfer (automatic),Yes,55.7,2237.55,No,2020-05-15 08:42:15.643283158
8033-VCZGH,One year,50,Electronic check,Yes,103.95,5231.3,No,2021-05-27 16:43:00.630502696
4789-KWMXN,One year,47,Credit card (automatic),Yes,110.85,5275.8,Yes,2021-12-08 15:26:56.472593008
0224-NIJLP,Two year,8,Mailed check,No,20.15,165.5,No,2020-04-16 09:37:16.069298494
7542-CYDDM,Month-to-month,18,Mailed check,No,20.05,358.5,No,2020-12-23 12:10:01.192842940
4718-WXBGI,Two year,72,Credit card (automatic),Yes,91.95,6614.9,No,2021-10-31 20:36:07.566032376
2867-UIMSS,Month-to-month,1,Electronic check,No,80.5,80.5,Yes,2021-01-07 10:55:10.650383412
8495-PRWFH,Month-to-month,42,Electronic check,No,55.65,2421.75,No,2021-10-17 12:47:51.002556088
0439-IFYUN,Month-to-month,18,Electronic check,Yes,74.7,1294.6,No,2021-04-07 20:52:29.105367792
5716-LIBJC,One year,13,Credit card (automatic),Yes,104.15,1299.1,No,2021-02-13 09:50:09.031525132
2868-LLSKM,One year,68,Bank transfer (automatic),Yes,83.65,5733.4,No,2021-02-20 16:13:46.128940640
8111-RKSPX,Month-to-month,4,Bank transfer (automatic),Yes,72.2,305.55,Yes,2021-05-27 04:15:36.552115872
2988-QRAJY,Two year,69,Credit card (automatic),Yes,110.05,7430.75,No,2020-12-13 08:00:57.256461232
1585-MQSSU,Month-to-month,17,Mailed check,No,51.5,900.5,Yes,2020-09-13 19:34:09.985799488
0071-NDAFP,Two year,25,Credit card (automatic),No,25.5,630.6,No,2021-05-10 16:08:14.859414936
2856-NNASM,Month-to-month,43,Mailed check,Yes,89.55,3856.75,Yes,2021-05-17 17:32:54.325475712
